0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_death_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
19782.0,23595.0,21654.0,19533.0,20611.0,22780.0,18892.0,12433.0,7156.0,122985.0,34359.0,2373.0,2939.0,138.0,3642.0,166436.0,2907.0,6014.0,9.8,0.7,15.2,15.9,15629.0,29784.0,36737.0,25881.0,21661.0,13.5,19.8,18.3,50480.0,48106.0,52854.0,80583.0,77625.0,2958.0,3.7,50480.0,93.6,255.0,223.5,86.2,78.1,7.1,6.2,75.60740975,67.99377404,1.795215156,81.02511263,64.49951597,240.0939984,20.0,157844.0,35388.0,1187.0,33.0,37.0,129421.0,50.4,37.5,48533.0,8.2,10622.0,8.6,11140.0,12.9,16631.0,3.4,4401.0,4.0
1833.0,2062.0,1832.0,1984.0,2097.0,2440.0,2471.0,1631.0,1010.0,16982.0,114.0,43.0,63.0,5.0,153.0,17360.0,-51.0,283.0,13.0,0.3,-0.2,0.2,1362.0,4847.0,4318.0,2118.0,2297.0,13.5,19.5,18.3,51577.0,46907.0,56247.0,9200.0,8770.0,430.0,4.7,51577.0,79.3,284.4,240.5,99.6,87.2,7.0,5.8,6.762195983,3.395404471,0.254791588,13.14969846,8.248707331,29.13616742,0.0,17603.0,4908.0,496.0,13.0,17.0,13820.0,47.5,34.3,4740.0,8.4,1165.0,9.4,1306.0,11.5,1590.0,3.3,458.0,6.0
7413.0,9455.0,15828.0,8340.0,6426.0,6948.0,6708.0,3689.0,2620.0,61208.0,2828.0,266.0,1636.0,47.0,1442.0,67427.0,540.0,3938.0,6.9,1.9,2.4,4.3,2259.0,10298.0,13039.0,12940.0,9693.0,15.1,10.9,9.8,58132.0,54361.0,61903.0,40277.0,39266.0,1011.0,2.5,58132.0,82.7,302.7,265.0,104.9,96.0,7.4,6.6,34.60765732,21.7739844,1.526101555,38.63320079,42.13001617,112.7512669,29.0,65767.0,12070.0,898.0,23.0,27.0,54181.0,41.2,34.3,18584.0,5.5,2969.0,4.9,2662.0,8.1,4413.0,2.5,1354.0,4.0
2892.0,2865.0,2454.0,2741.0,3063.0,3404.0,3584.0,1942.0,840.0,22932.0,466.0,30.0,66.0,3.0,288.0,23785.0,-353.0,85.0,16.0,0.0,-10.0,-10.0,4303.0,7578.0,3992.0,1666.0,6386.0,27.0,36.5,35.2,32917.0,29554.0,36280.0,6881.0,6361.0,520.0,7.6,32917.0,74.7,263.4,231.6,100.1,89.4,10.5,9.2,12.40728373,8.798371056,0.737587993,12.85510502,16.34547677,36.91891328,6.0,25150.0,6170.0,1786.0,48.0,54.0,18500.0,61.0,40.7,7530.0,12.8,2374.0,17.3,3198.0,18.4,3400.0,4.1,768.0,6.0
4065.0,3912.0,3725.0,3688.0,3302.0,3651.0,3213.0,2195.0,1226.0,18725.0,833.0,7385.0,138.0,27.0,1869.0,28977.0,-293.0,1927.0,13.0,1.0,-11.9,-11.0,2819.0,7747.0,5705.0,3163.0,5239.0,19.5,25.9,25.1,48533.0,45680.0,51386.0,12201.0,11766.0,435.0,3.6,48533.0,93.5,206.7,189.1,73.9,68.5,6.2,5.8,8.311521783,9.465287406,0.918603203,9.693101001,16.60834591,34.26022507,0.0,29437.0,6475.0,753.0,36.0,40.0,21692.0,52.9,38.0,8243.0,9.8,2124.0,10.3,2224.0,15.1,3283.0,3.7,802.0,6.0
3222.0,3169.0,2660.0,2240.0,2144.0,1989.0,1793.0,910.0,633.0,17716.0,380.0,327.0,119.0,13.0,205.0,18760.0,-91.0,348.0,8.6,0.4,-14.3,-13.9,2994.0,3797.0,2959.0,1350.0,3232.0,17.5,25.3,24.7,44230.0,40761.0,47699.0,8474.0,8236.0,238.0,2.8,44230.0,72.9,224.8,199.9,72.9,66.5,6.2,5.4,6.470803532,3.819081317,0.341841439,7.09827539,6.282561975,22.15629274,0.0,18947.0,3234.0,1541.0,43.0,48.0,12936.0,48.4,39.0,5045.0,7.6,987.0,7.0,904.0,14.5,1870.0,3.4,442.0,5.0
30055.0,33018.0,33809.0,30155.0,31952.0,39557.0,34378.0,20960.0,11545.0,188817.0,45468.0,1755.0,22037.0,215.0,7137.0,265429.0,-899.0,6037.0,10.5,4.9,-8.0,-3.1,24304.0,59511.0,50832.0,50736.0,33167.0,12.8,19.1,18.2,60826.0,59125.0,62527.0,118969.0,111968.0,7001.0,5.9,60826.0,74.4,306.5,271.0,97.7,87.5,7.6,6.7,164.3787961,55.47821613,2.443186747,210.6503695,80.68475257,466.8274385,64.0,272926.0,62613.0,1122.0,30.0,34.0,209082.0,40.9,30.2,63143.0,7.6,15928.0,7.5,15750.0,12.7,26509.0,3.2,6795.0,3.0
3247.0,3349.0,3396.0,3440.0,3647.0,5816.0,6403.0,4022.0,2150.0,34030.0,234.0,411.0,224.0,10.0,561.0,35470.0,183.0,592.0,13.0,0.3,9.7,10.0,1906.0,8753.0,9048.0,7328.0,3266.0,9.4,13.7,12.6,53805.0,49160.0,58450.0,18233.0,17578.0,655.0,3.6,53805.0,88.5,264.9,238.3,94.6,86.4,7.9,7.1,18.55388464,11.22628995,0.811465523,18.62099833,19.9876771,56.11314601,20.0,35352.0,11792.0,476.0,49.0,55.0,29416.0,40.5,34.4,10119.0,8.3,2453.0,7.4,2186.0,10.9,3219.0,3.4,994.0,6.0
15532.0,17444.0,24017.0,16600.0,14900.0,14338.0,11670.0,6976.0,3329.0,104282.0,15190.0,848.0,1633.0,98.0,2755.0,124806.0,1409.0,4199.0,7.2,0.4,6.0,6.4,6483.0,22846.0,22986.0,22472.0,18571.0,15.4,17.2,16.6,53882.0,49233.0,58531.0,61476.0,59460.0,2016.0,3.3,53882.0,114.4,207.6,188.2,79.9,75.0,7.0,6.5,54.04156844,8.654933183,3.644182393,37.22863604,69.77781059,150.6124018,25.0,121282.0,19658.0,127.0,3.0,5.0,96026.0,43.2,32.5,31208.0,6.8,6488.0,7.4,7097.0,10.4,9939.0,2.6,2543.0,3.0
7285.0,7162.0,6931.0,7285.0,6720.0,8186.0,8913.0,4466.0,1585.0,48743.0,484.0,4659.0,1042.0,186.0,3419.0,58533.0,11.0,1654.0,8.9,1.4,-4.3,-2.9,2902.0,12989.0,15008.0,9378.0,7103.0,12.4,14.5,13.5,65439.0,62030.0,68848.0,26497.0,24453.0,2044.0,7.7,65439.0,87.4,276.9,256.7,112.8,105.6,9.6,8.5,38.09925716,27.46321453,1.666842501,17.30341263,46.98908383,67.14994074,6.0,57961.0,13154.0,77.0,1.0,2.0,45306.0,39.8,32.6,14770.0,7.4,3351.0,7.8,3555.0,10.7,4846.0,3.1,1384.0,6.0
16091.0,17887.0,16541.0,15003.0,15507.0,18218.0,17667.0,11210.0,6461.0,116962.0,12069.0,460.0,987.0,98.0,4009.0,134585.0,-64.0,3716.0,12.4,0.4,0.2,0.6,11551.0,33945.0,29653.0,17195.0,19467.0,14.9,21.7,19.7,50089.0,48009.0,52169.0,62963.0,60093.0,2870.0,4.6,50089.0,89.2,292.7,248.6,93.7,83.7,8.3,7.1,69.52930816,25.74392003,2.233595924,91.02479058,62.24133795,262.2978471,38.0,135520.0,33970.0,117.0,35.0,39.0,104464.0,49.1,38.7,40428.0,9.0,9400.0,10.5,11001.0,13.9,14498.0,3.4,3597.0,4.0
9224.0,10330.0,8508.0,9937.0,10024.0,11098.0,8958.0,5620.0,2652.0,71943.0,2246.0,235.0,670.0,33.0,1224.0,76351.0,1411.0,649.0,8.2,0.0,16.5,16.5,3130.0,16545.0,15451.0,15304.0,4236.0,5.6,6.6,5.9,73831.0,68846.0,78816.0,39772.0,38566.0,1206.0,3.0,73831.0,132.5,230.8,212.0,80.3,74.4,6.5,6.1,39.39701277,9.641029768,1.506054354,30.01840156,37.91377742,99.33113036,24.0,72776.0,15514.0,389.0,14.0,18.0,58490.0,44.6,34.0,19887.0,6.6,3870.0,8.0,4696.0,11.1,6485.0,2.7,1587.0,2.0
4463.0,4646.0,3544.0,3834.0,3603.0,4533.0,5074.0,3014.0,1660.0,29991.0,242.0,2786.0,179.0,12.0,1161.0,34371.0,296.0,458.0,11.1,0.8,6.7,7.5,1697.0,7379.0,8358.0,5644.0,3764.0,11.1,15.8,14.3,59440.0,56004.0,62876.0,18591.0,17930.0,661.0,3.6,59440.0,84.6,302.7,265.0,104.9,96.0,7.4,6.6,17.64129784,11.09931656,0.777932231,19.69332381,21.47582995,57.47510336,8.0,33552.0,9157.0,895.0,23.0,27.0,25980.0,41.1,33.1,8599.0,8.0,2070.0,6.7,1733.0,10.5,2734.0,3.3,857.0,6.0
5763.0,8533.0,9878.0,6801.0,6995.0,9369.0,8286.0,4784.0,2818.0,59194.0,1881.0,234.0,859.0,32.0,1027.0,63227.0,-234.0,5876.0,8.6,1.1,-4.1,-3.0,4403.0,14037.0,13414.0,10833.0,7173.0,12.5,14.1,12.4,61027.0,56974.0,65080.0,30827.0,29494.0,1333.0,4.3,61027.0,90.2,375.1,304.1,112.9,94.8,10.2,7.4,40.80171781,28.77247454,0.537077564,67.03763326,20.96543743,158.2372861,0.0,64373.0,14878.0,511.0,32.0,36.0,52072.0,42.5,35.4,18433.0,7.3,3802.0,8.6,4461.0,10.7,5576.0,3.0,1542.0,2.0
14321.0,13826.0,14478.0,14387.0,11942.0,14250.0,15739.0,8240.0,4546.0,92960.0,1626.0,11305.0,1454.0,114.0,4270.0,111729.0,1508.0,2571.0,8.3,0.8,8.1,8.9,4623.0,21310.0,25682.0,22814.0,14567.0,13.3,19.2,17.8,58738.0,54824.0,62652.0,56253.0,54533.0,1720.0,3.1,58738.0,103.0,240.4,219.1,92.8,84.8,9.2,8.6,59.90219953,51.1638237,7.218658294,42.93202038,68.51393223,121.3241166,38.0,108126.0,24271.0,931.0,41.0,46.0,86126.0,40.9,30.1,25924.0,7.4,6372.0,6.0,5206.0,10.3,8907.0,3.0,2586.0,4.0
194.0,205.0,171.0,181.0,183.0,165.0,151.0,87.0,51.0,1349.0,22.0,6.0,2.0,2.0,7.0,1388.0,28.0,0.0,5.8,6.6,8.0,14.6,253.0,183.0,237.0,203.0,134.0,9.7,13.3,13.0,83330.0,74353.0,92307.0,857.0,840.0,17.0,2.0,83330.0,137.4,224.8,199.9,72.9,66.5,6.2,5.4,0.478756679,0.282563159,0.025291893,0.525181569,0.464829212,1.639282213,0.0,1420.0,324.0,1560.0,43.0,48.0,1025.0,47.9,36.9,378.0,8.2,84.0,7.8,80.0,13.0,134.0,3.3,34.0,5.0
1276.0,1219.0,1059.0,1304.0,1118.0,1494.0,1761.0,1097.0,769.0,10779.0,57.0,48.0,70.0,2.0,141.0,11097.0,112.0,184.0,9.1,0.3,8.2,8.4,517.0,2607.0,3122.0,1756.0,919.0,8.4,10.0,8.6,60975.0,58300.0,63650.0,6431.0,6265.0,166.0,2.6,60975.0,86.7,302.7,265.0,104.9,96.0,7.4,6.6,5.695658613,3.583518544,0.251162724,6.358174459,6.933673298,18.55637665,0.0,10932.0,3343.0,150.0,23.0,27.0,8792.0,39.0,30.4,2673.0,7.9,698.0,6.3,557.0,10.4,911.0,3.2,282.0,6.0
153971.0,170568.0,167681.0,159005.0,171683.0,201958.0,167020.0,98348.0,68109.0,1004774.0,176407.0,7375.0,141953.0,1358.0,26476.0,1358343.0,679.0,20482.0,8.4,1.8,-3.3,-1.5,82341.0,216539.0,216643.0,425087.0,77883.0,5.8,7.6,7.1,115301.0,112902.0,117700.0,707875.0,682848.0,25027.0,3.5,115301.0,170.4,375.1,304.1,112.9,94.8,10.2,7.4,876.5674123,618.1360715,11.53835465,1440.209086,450.4128801,3399.505114,461.0,1363069.0,318040.0,320.0,32.0,36.0,1066847.0,34.1,25.0,266712.0,6.0,64227.0,5.7,61106.0,9.9,105891.0,2.7,28654.0,2.0
2934.0,3296.0,3002.0,2877.0,2488.0,3408.0,3337.0,2059.0,1710.0,24483.0,138.0,73.0,205.0,7.0,205.0,25111.0,-61.0,1120.0,11.3,0.3,-2.2,-1.9,1285.0,6502.0,5979.0,3519.0,2008.0,8.4,10.4,9.5,60626.0,55573.0,65679.0,14535.0,14047.0,488.0,3.4,60626.0,86.2,302.7,265.0,104.9,96.0,7.4,6.6,12.8884999,8.109014523,0.568347044,14.38768305,15.68995856,41.99055368,0.0,25243.0,6857.0,486.0,23.0,27.0,19617.0,43.7,35.2,6905.0,7.2,1418.0,6.1,1193.0,10.4,2035.0,3.0,591.0,5.0
6472.0,7699.0,6167.0,7098.0,7753.0,8655.0,7026.0,4178.0,1763.0,50497.0,3622.0,195.0,923.0,38.0,1536.0,56811.0,405.0,1051.0,9.3,-0.1,6.9,6.8,4128.0,12401.0,10170.0,11911.0,5403.0,9.7,11.2,10.1,75027.0,68200.0,81854.0,29579.0,28596.0,983.0,3.3,75027.0,170.4,263.4,231.6,100.1,89.4,10.5,9.2,29.63507237,21.0151044,1.761745279,30.70470343,39.04153376,88.18164314,5.0,55673.0,11916.0,36.0,48.0,54.0,44173.0,46.5,35.4,15637.0,8.2,3603.0,9.8,4327.0,12.6,5554.0,2.9,1284.0,2.0
33305.0,37453.0,40521.0,37799.0,38559.0,44988.0,40922.0,26688.0,17411.0,284998.0,19992.0,1955.0,4436.0,276.0,5989.0,317646.0,22.0,11904.0,12.6,3.3,-0.5,2.8,24176.0,88229.0,61886.0,52544.0,43839.0,14.3,23.2,20.8,53469.0,51305.0,55633.0,157784.0,149255.0,8529.0,5.4,53469.0,87.8,320.5,273.3,100.8,88.2,8.7,7.2,173.6913029,140.6048831,4.93568032,257.3498442,178.6765881,663.8862067,71.0,318222.0,82489.0,1393.0,38.0,42.0,255036.0,45.4,34.7,88497.0,8.0,20299.0,8.3,21238.0,11.9,30404.0,3.3,8303.0,3.0
31251.0,36362.0,35694.0,34992.0,40075.0,56677.0,74386.0,71206.0,46075.0,390562.0,20381.0,1362.0,7604.0,264.0,6545.0,426718.0,7029.0,5942.0,14.0,3.2,20.7,23.9,23543.0,95464.0,95325.0,113751.0,43389.0,10.3,16.7,15.7,61652.0,59934.0,63370.0,188038.0,181707.0,6331.0,3.4,61652.0,111.2,265.2,240.7,86.8,80.1,6.9,6.0,247.6244895,122.0692568,4.347452607,232.2982165,165.8843668,583.0595079,118.0,404839.0,174026.0,331.0,9.0,12.0,366102.0,41.9,22.5,82373.0,10.7,39011.0,10.1,37132.0,13.1,48127.0,4.0,14590.0,3.0
1414.0,1703.0,1429.0,1453.0,1503.0,1923.0,2232.0,1500.0,872.0,8782.0,4838.0,62.0,113.0,33.0,201.0,14029.0,-11.0,257.0,13.8,-0.4,5.0,4.6,1682.0,3598.0,3150.0,2075.0,2370.0,17.2,30.2,28.2,42618.0,38343.0,46893.0,5582.0,5335.0,247.0,4.4,42618.0,79.0,255.0,223.5,86.2,78.1,7.1,6.2,6.372998338,5.731239972,0.151319867,6.82966008,5.436706659,20.23768117,4.0,14370.0,4452.0,1201.0,33.0,37.0,11199.0,52.2,39.0,4368.0,10.5,1171.0,10.7,1195.0,16.8,1884.0,4.3,486.0,6.0
37253.0,39483.0,50487.0,39694.0,33880.0,40803.0,38099.0,23458.0,12377.0,217466.0,73229.0,2838.0,10752.0,567.0,10682.0,315534.0,2276.0,17839.0,11.0,1.1,4.8,5.8,19107.0,56941.0,77373.0,55164.0,43832.0,14.7,24.4,22.1,50644.0,48565.0,52723.0,145298.0,140151.0,5147.0,3.5,50644.0,91.4,265.2,240.7,86.8,80.1,6.9,6.0,183.1044054,90.26336102,3.214697085,171.7714871,122.6621745,431.1397663,120.0,309924.0,68143.0,26.0,9.0,12.0,249750.0,45.5,31.2,77922.0,7.5,18848.0,8.4,21083.0,11.8,29564.0,3.1,7791.0,3.0
728.0,764.0,520.0,569.0,542.0,715.0,738.0,345.0,308.0,4480.0,29.0,516.0,20.0,2.0,182.0,5229.0,-92.0,132.0,8.0,0.0,-23.7,-23.7,443.0,1091.0,1140.0,881.0,807.0,15.8,22.4,17.7,49732.0,44467.0,54997.0,2536.0,2467.0,69.0,2.7,49732.0,87.2,240.4,219.1,92.8,84.8,9.2,8.6,2.80346733,2.394504865,0.337838558,2.00925037,3.206502803,5.678058567,0.0,5280.0,1351.0,1440.0,41.0,46.0,3864.0,45.8,35.3,1364.0,8.8,339.0,7.2,278.0,11.6,450.0,3.5,134.0,6.0
759.0,869.0,684.0,804.0,625.0,918.0,906.0,500.0,430.0,6203.0,44.0,175.0,6.0,1.0,66.0,6495.0,-22.0,405.0,10.5,0.9,-6.5,-5.5,403.0,1631.0,1440.0,990.0,781.0,12.6,16.7,15.6,50590.0,47990.0,53190.0,3238.0,3125.0,113.0,3.5,50590.0,88.7,240.4,219.1,92.8,84.8,9.2,8.6,3.482218457,2.974241557,0.419633091,2.495712594,3.982833372,7.052780722,0.0,6478.0,1753.0,1466.0,41.0,46.0,5002.0,43.1,31.7,1586.0,8.0,401.0,6.4,319.0,10.3,514.0,3.1,157.0,6.0
1360.0,1409.0,1343.0,1467.0,1260.0,1590.0,1599.0,923.0,635.0,10932.0,57.0,273.0,78.0,9.0,237.0,11586.0,-139.0,431.0,12.2,0.0,-11.7,-11.7,612.0,2470.0,3370.0,1869.0,1398.0,12.5,16.2,15.6,50525.0,45338.0,55712.0,6068.0,5880.0,188.0,3.1,50525.0,91.5,247.1,236.2,91.5,88.0,9.8,9.4,5.496862012,4.264430648,0.610762446,3.751826453,6.402099209,12.56425603,4.0,11895.0,3032.0,236.0,26.0,30.0,9114.0,36.7,27.6,2515.0,7.4,672.0,6.9,633.0,10.4,950.0,3.1,278.0,6.0
17658.0,16938.0,17956.0,19033.0,15241.0,14907.0,13143.0,7858.0,4451.0,91522.0,29098.0,804.0,2431.0,184.0,3146.0,127185.0,127.0,2545.0,8.7,-0.1,-3.6,-3.7,8850.0,24400.0,28335.0,21240.0,17888.0,14.4,20.2,18.2,56754.0,52287.0,61221.0,57620.0,55156.0,2464.0,4.3,56754.0,118.2,260.3,231.8,84.1,75.8,9.1,7.8,64.52076383,20.93376728,4.312301474,68.4236696,48.90914077,204.5068035,0.0,125698.0,23653.0,752.0,18.0,22.0,95596.0,48.2,39.1,37378.0,7.3,7002.0,8.2,7858.0,11.7,11175.0,3.0,2908.0,3.0
17244.0,15920.0,13494.0,14559.0,11315.0,8988.0,7371.0,3795.0,1661.0,84849.0,2753.0,1597.0,2287.0,382.0,2479.0,94347.0,2230.0,2901.0,4.7,1.7,9.5,11.2,13130.0,13527.0,16428.0,9026.0,12250.0,13.4,16.7,15.8,60483.0,55171.0,65795.0,41496.0,38981.0,2515.0,6.1,60483.0,81.7,278.8,246.3,100.6,91.7,6.9,6.1,38.0238045,23.88851465,1.151857101,46.92565666,55.30166101,139.1869064,0.0,89124.0,11049.0,29.0,47.0,53.0,63823.0,39.1,32.6,20806.0,5.8,3699.0,5.9,3740.0,10.7,6810.0,2.8,1795.0,3.0
4815.0,5265.0,5331.0,4986.0,5875.0,6588.0,6335.0,4165.0,2147.0,42046.0,1872.0,379.0,511.0,24.0,675.0,45507.0,343.0,1497.0,11.0,0.4,8.4,8.8,5283.0,10909.0,10901.0,5498.0,6802.0,15.4,21.4,20.1,43972.0,39740.0,48204.0,21145.0,20433.0,712.0,3.4,43972.0,81.5,255.0,223.5,86.2,78.1,7.1,6.2,20.67260926,18.59088584,0.490848471,22.15391983,17.63548435,65.64660041,9.0,45069.0,11491.0,1224.0,33.0,37.0,36343.0,46.6,33.9,12320.0,9.5,3449.0,10.5,3815.0,13.3,4838.0,3.6,1308.0,5.0
2433.0,2668.0,2699.0,2352.0,2052.0,2535.0,2397.0,1447.0,1207.0,18411.0,181.0,663.0,127.0,17.0,391.0,19790.0,-58.0,771.0,9.3,-0.4,-4.8,-5.2,1116.0,4116.0,4995.0,3213.0,2290.0,12.0,13.7,12.9,51724.0,46863.0,56585.0,10996.0,10706.0,290.0,2.6,51724.0,90.7,240.4,219.1,92.8,84.8,9.2,8.6,10.61017756,9.062392673,1.278604907,7.604334446,12.13553078,21.4895351,8.0,19753.0,4889.0,1444.0,41.0,46.0,15251.0,40.3,31.5,4804.0,7.6,1153.0,6.0,921.0,10.0,1529.0,3.0,464.0,5.0
841.0,920.0,567.0,623.0,556.0,575.0,514.0,443.0,209.0,5105.0,43.0,33.0,28.0,2.0,37.0,5248.0,3.0,16.0,9.9,6.3,-10.3,-4.0,812.0,1183.0,766.0,387.0,1318.0,25.2,38.6,35.9,36176.0,32222.0,40130.0,1875.0,1768.0,107.0,5.7,36176.0,59.7,224.8,199.9,72.9,66.5,6.2,5.4,1.810169346,1.068365605,0.095628138,1.985700919,1.757509874,6.19809298,0.0,5262.0,1372.0,1575.0,43.0,48.0,3635.0,54.2,42.1,1530.0,9.6,350.0,7.3,264.0,19.9,725.0,4.6,166.0,6.0
4859.0,5447.0,4263.0,4760.0,4971.0,6329.0,7482.0,4483.0,2514.0,41787.0,223.0,1742.0,153.0,60.0,1143.0,45108.0,-53.0,1017.0,10.6,0.2,-0.7,-0.5,2095.0,9832.0,13222.0,7405.0,5206.0,11.8,16.2,15.1,53143.0,49576.0,56710.0,21820.0,20645.0,1175.0,5.4,53143.0,75.6,302.7,265.0,104.9,96.0,7.4,6.6,23.15218246,14.56658146,1.020946935,25.84523146,28.18456656,75.42948888,9.0,45237.0,13673.0,912.0,23.0,27.0,35738.0,45.7,35.4,12651.0,8.3,2954.0,7.0,2484.0,11.8,4201.0,3.4,1212.0,6.0
22566.0,20840.0,24804.0,24718.0,22001.0,26173.0,22696.0,13901.0,7588.0,151384.0,21641.0,1535.0,4223.0,298.0,6206.0,185287.0,1241.0,3841.0,10.8,2.3,3.0,5.3,12371.0,40148.0,46118.0,29167.0,24276.0,13.4,20.5,20.2,51777.0,49023.0,54531.0,89251.0,85703.0,3548.0,4.0,51777.0,93.4,265.2,240.7,86.8,80.1,6.9,6.0,107.5220609,53.00420041,1.887725503,100.8671761,72.02934177,253.1726973,77.0,180117.0,40210.0,291.0,9.0,12.0,145526.0,46.4,31.7,46132.0,8.3,12102.0,9.7,14119.0,12.2,17749.0,3.2,4663.0,4.0
3791.0,3989.0,3179.0,3206.0,3077.0,3913.0,4610.0,3069.0,1416.0,20308.0,170.0,7418.0,155.0,31.0,2168.0,30250.0,6.0,586.0,10.9,0.0,-0.6,-0.6,1790.0,6056.0,6816.0,5708.0,5442.0,18.2,26.2,24.5,44833.0,41216.0,48450.0,13135.0,12572.0,563.0,4.3,44833.0,81.1,247.1,236.2,91.5,88.0,9.8,9.4,14.35181045,11.13404342,1.594645606,9.795680148,16.71530304,32.80413817,0.0,29518.0,8372.0,182.0,26.0,30.0,23188.0,41.9,33.7,7814.0,9.1,2105.0,8.6,2003.0,13.3,3089.0,3.9,893.0,6.0
956.0,974.0,1961.0,1662.0,1367.0,1582.0,1400.0,870.0,465.0,4606.0,6371.0,57.0,45.0,1.0,157.0,11237.0,-143.0,2598.0,12.0,0.4,-9.6,-9.1,2076.0,3576.0,1878.0,1082.0,1980.0,22.9,29.6,28.7,43031.0,39162.0,46900.0,3822.0,3635.0,187.0,4.9,43031.0,59.3,263.2,231.8,90.3,81.7,7.3,6.3,5.907624666,2.773074374,0.126648497,5.604195976,4.919502541,15.5038868,0.0,11595.0,2584.0,287.0,46.0,51.0,9505.0,50.6,39.4,3745.0,8.6,821.0,9.4,890.0,15.7,1493.0,3.9,368.0,2.0
4558.0,5213.0,4640.0,4588.0,4462.0,4823.0,5051.0,3098.0,1732.0,36393.0,779.0,160.0,196.0,15.0,622.0,38165.0,-59.0,736.0,10.7,1.2,-3.4,-2.2,2072.0,11388.0,8119.0,4320.0,3372.0,9.1,14.0,12.2,56740.0,53347.0,60133.0,18126.0,17325.0,801.0,4.4,56740.0,101.0,292.7,248.6,93.7,83.7,8.3,7.1,19.71680385,7.300343335,0.633392937,25.81239464,17.65011452,74.38122624,8.0,38311.0,9084.0,1292.0,35.0,39.0,29432.0,52.5,41.5,12214.0,8.1,2390.0,9.2,2699.0,12.3,3618.0,3.0,894.0,5.0
2974.0,3255.0,2746.0,3083.0,3039.0,3102.0,2826.0,1488.0,915.0,21919.0,181.0,278.0,377.0,61.0,612.0,23428.0,-48.0,789.0,7.5,3.1,-9.0,-5.9,2946.0,3296.0,4393.0,4915.0,2512.0,10.9,14.7,13.4,66607.0,61487.0,71727.0,14533.0,14048.0,485.0,3.3,66607.0,105.4,303.4,271.5,109.4,101.0,9.2,8.3,11.74554974,6.473748978,0.341017865,14.36188353,11.05792356,34.44839482,0.0,22938.0,4867.0,1364.0,37.0,41.0,17799.0,38.9,31.3,5571.0,7.0,1249.0,7.4,1322.0,11.0,1961.0,3.1,543.0,5.0
3319.0,2950.0,2746.0,2563.0,2200.0,2475.0,1975.0,1199.0,656.0,16766.0,1159.0,811.0,785.0,98.0,464.0,20083.0,15.0,244.0,7.2,1.8,-11.5,-9.7,3156.0,4524.0,3183.0,1555.0,2455.0,12.4,18.0,16.9,55522.0,50693.0,60351.0,10777.0,10404.0,373.0,3.5,55522.0,93.0,239.2,214.5,88.2,80.3,6.8,6.2,10.87808174,8.556730325,0.968097227,9.306224952,13.11615597,28.57448265,0.0,20529.0,3746.0,904.0,27.0,31.0,14354.0,47.3,36.4,5225.0,6.9,993.0,7.2,1033.0,12.4,1776.0,3.1,445.0,4.0
9048.0,10316.0,9195.0,9255.0,11934.0,13159.0,10996.0,6961.0,2906.0,76613.0,4792.0,387.0,626.0,44.0,1308.0,83770.0,1405.0,706.0,10.6,0.1,17.8,17.9,8357.0,18013.0,19152.0,12375.0,8555.0,10.3,14.6,13.5,62963.0,57628.0,68298.0,42654.0,41200.0,1454.0,3.4,62963.0,116.8,255.0,223.5,86.2,78.1,7.1,6.2,38.05446366,34.2223945,0.903561571,40.78128341,32.46367644,120.8432926,10.0,80504.0,18644.0,138.0,33.0,37.0,66121.0,42.0,31.4,20762.0,8.2,5441.0,9.1,6046.0,12.0,7964.0,3.2,2136.0,2.0
